Pollutant,Site,Hour,NIsize,simTr,N,RMSE,MAE,MAPE,IA
PM10,Warsaw,1,60,0.018000,100,7.21567,5.45801,22.8355,0.933169
PM10,Warsaw,1,60,0.018000,120,7.21349,5.46491,22.7511,0.932499
PM10,Warsaw,1,60,0.019000,1,7.61805,5.87537,24.982,0.929843
PM10,Warsaw,1,60,0.019000,5,7.49708,5.60942,23.82,0.922902
PM10,Warsaw,1,60,0.019000,10,7.36211,5.56407,23.1051,0.929107
PM10,Warsaw,1,60,0.019000,15,7.29015,5.44591,22.6604,0.931829
PM10,Warsaw,1,60,0.019000,20,7.33932,5.57844,22.9239,0.932867
PM10,Warsaw,1,60,0.019000,25,7.2264,5.4343,22.5845,0.931424
PM10,Warsaw,1,60,0.019000,30,7.30095,5.46918,22.6031,0.929487
PM10,Warsaw,1,60,0.019000,35,7.19067,5.453,22.6767,0.93333
PM10,Warsaw,1,60,0.019000,40,7.18705,5.42404,22.7646,0.933801
PM10,Warsaw,1,60,0.019000,50,7.18229,5.4268,22.8293,0.932661
PM10,Warsaw,1,60,0.019000,60,7.18517,5.41986,22.7993,0.932475
PM10,Warsaw,1,60,0.019000,100,7.25935,5.48613,22.8124,0.931504
PM10,Warsaw,1,60,0.019000,120,7.15618,5.39292,22.4082,0.933037
PM10,Warsaw,1,60,0.020000,1,7.8222,5.90942,24.9037,0.926935
PM10,Warsaw,1,60,0.020000,5,7.6016,5.7102,23.4675,0.922139
PM10,Warsaw,1,60,0.020000,10,7.38402,5.50738,22.6532,0.926926
PM10,Warsaw,1,60,0.020000,15,7.22,5.47277,22.7234,0.930142
PM10,Warsaw,1,60,0.020000,20,7.42728,5.60762,23.3173,0.926703
PM10,Warsaw,1,60,0.020000,25,7.42854,5.58492,23.3085,0.926872
PM10,Warsaw,1,60,0.020000,30,7.23031,5.50932,22.942,0.932811
PM10,Warsaw,1,60,0.020000,35,7.27484,5.48709,22.8217,0.931466
PM10,Warsaw,1,60,0.020000,40,7.24165,5.45445,22.7247,0.93025
PM10,Warsaw,1,60,0.020000,50,7.235,5.45215,22.5998,0.931065
PM10,Warsaw,1,60,0.020000,60,7.13584,5.34214,22.2744,0.93277
PM10,Warsaw,1,60,0.020000,100,7.17989,5.41935,22.8716,0.932405
PM10,Warsaw,1,60,0.020000,120,7.23513,5.43033,22.7699,0.930762
PM10,Warsaw,1,60,0.021000,1,7.9674,5.92228,24.831,0.925704
PM10,Warsaw,1,60,0.021000,5,7.32151,5.47991,22.6122,0.930434
PM10,Warsaw,1,60,0.021000,10,7.13257,5.38539,22.5131,0.932894
PM10,Warsaw,1,60,0.021000,15,7.43708,5.63335,23.2506,0.92895
PM10,Warsaw,1,60,0.021000,20,7.10566,5.33329,22.5465,0.933003
PM10,Warsaw,1,60,0.021000,25,7.18121,5.43393,22.7304,0.933301
PM10,Warsaw,1,60,0.021000,30,7.31736,5.6108,23.6417,0.930372
PM10,Warsaw,1,60,0.021000,35,7.27075,5.47456,22.6462,0.931226
PM10,Warsaw,1,60,0.021000,40,7.39282,5.55514,22.9239,0.926612
PM10,Warsaw,1,60,0.021000,50,7.24541,5.48209,22.71,0.931092
PM10,Warsaw,1,60,0.021000,60,7.14185,5.3882,22.5414,0.932404
PM10,Warsaw,1,60,0.021000,100,7.1592,5.39095,22.6222,0.93227
PM10,Warsaw,1,60,0.021000,120,7.19009,5.40637,22.6173,0.931883
PM10,Warsaw,1,60,0.022000,1,8.17495,6.31096,26.4961,0.921204
PM10,Warsaw,1,60,0.022000,5,7.58175,5.65442,23.4052,0.91627
PM10,Warsaw,1,60,0.022000,10,7.30402,5.45251,22.3112,0.928808
PM10,Warsaw,1,60,0.022000,15,7.1514,5.37578,22.7452,0.931168
PM10,Warsaw,1,60,0.022000,20,7.16037,5.42431,23.0361,0.93141
PM10,Warsaw,1,60,0.022000,25,7.23729,5.54661,23.0231,0.93157
PM10,Warsaw,1,60,0.022000,30,7.41667,5.57036,23.1878,0.92574
PM10,Warsaw,1,60,0.022000,35,7.27693,5.47479,22.9009,0.928971
PM10,Warsaw,1,60,0.022000,40,7.26281,5.4242,22.5377,0.927602
PM10,Warsaw,1,60,0.022000,50,7.16214,5.3756,22.4151,0.931727
PM10,Warsaw,1,60,0.022000,60,7.20909,5.40213,22.3318,0.929649
PM10,Warsaw,1,60,0.022000,100,7.22269,5.43337,22.4556,0.929932
PM10,Warsaw,1,60,0.022000,120,7.23411,5.42083,22.5981,0.929771
PM10,Warsaw,1,60,0.023000,1,8.15568,6.28272,26.4175,0.921732
PM10,Warsaw,1,60,0.023000,5,7.79652,5.69369,23.5011,0.911584
PM10,Warsaw,1,60,0.023000,10,7.23709,5.40881,22.7268,0.928605
PM10,Warsaw,1,60,0.023000,15,7.21261,5.29888,22.3381,0.930178
PM10,Warsaw,1,60,0.023000,20,7.22874,5.40773,22.4267,0.929025
PM10,Warsaw,1,60,0.023000,25,7.2518,5.50324,22.9935,0.930837
PM10,Warsaw,1,60,0.023000,30,7.24105,5.42254,22.8416,0.928198
PM10,Warsaw,1,60,0.023000,35,7.13118,5.34847,22.6206,0.931316
PM10,Warsaw,1,60,0.023000,40,7.16503,5.39469,22.3308,0.932144
PM10,Warsaw,1,60,0.023000,50,7.17977,5.34425,22.4919,0.929779
PM10,Warsaw,1,60,0.023000,60,7.17291,5.38791,22.3934,0.929109
PM10,Warsaw,1,60,0.023000,100,7.16304,5.37129,22.4512,0.931112
PM10,Warsaw,1,60,0.023000,120,7.22487,5.42992,22.7495,0.928827
PM10,Warsaw,1,60,0.024000,1,8.70383,6.42841,26.838,0.902847
PM10,Warsaw,1,60,0.024000,5,7.63001,5.62023,22.6691,0.920448
PM10,Warsaw,1,60,0.024000,10,7.46397,5.53521,23.1328,0.922414
PM10,Warsaw,1,60,0.024000,15,7.29701,5.4632,22.4567,0.929415
PM10,Warsaw,1,60,0.024000,20,7.19519,5.4178,22.6124,0.931534
PM10,Warsaw,1,60,0.024000,25,7.27786,5.38142,22.6168,0.929225
PM10,Warsaw,1,60,0.024000,30,7.29516,5.35958,22.4526,0.925368
PM10,Warsaw,1,60,0.024000,35,7.24263,5.4308,22.5464,0.92711
PM10,Warsaw,1,60,0.024000,40,7.24496,5.40656,22.4846,0.927727
PM10,Warsaw,1,60,0.024000,50,7.21648,5.40257,22.7065,0.928283
PM10,Warsaw,1,60,0.024000,60,7.16933,5.33558,22.1825,0.928982
PM10,Warsaw,1,60,0.024000,100,7.23116,5.38053,22.3926,0.928014
PM10,Warsaw,1,60,0.024000,120,7.22981,5.40025,22.8263,0.928314
PM10,Warsaw,1,60,0.025000,1,8.70383,6.42841,26.838,0.902847
PM10,Warsaw,1,60,0.025000,5,7.71052,5.80408,23.8353,0.916277
PM10,Warsaw,1,60,0.025000,10,7.14956,5.35976,22.6128,0.9299
PM10,Warsaw,1,60,0.025000,15,7.268,5.36754,22.6706,0.924514
PM10,Warsaw,1,60,0.025000,20,7.50629,5.52783,22.1704,0.92275
PM10,Warsaw,1,60,0.025000,25,7.10959,5.29751,22.6012,0.930295
PM10,Warsaw,1,60,0.025000,30,7.38078,5.46151,22.0743,0.923983
PM10,Warsaw,1,60,0.025000,35,7.20625,5.3406,22.8627,0.927575
PM10,Warsaw,1,60,0.025000,40,7.30475,5.40299,22.3938,0.924438
PM10,Warsaw,1,60,0.025000,50,7.3996,5.46671,22.7993,0.923667
PM10,Warsaw,1,60,0.025000,60,7.25104,5.35858,22.5602,0.925412
PM10,Warsaw,1,60,0.025000,100,7.23393,5.3784,22.4239,0.926767
PM10,Warsaw,1,60,0.025000,120,7.12862,5.32125,22.2867,0.929579
PM10,Warsaw,1,60,0.025000,1,8.70383,6.42841,26.838,0.902847
PM10,Warsaw,1,60,0.025000,5,7.57778,5.65912,23.161,0.921468
PM10,Warsaw,1,60,0.025000,10,7.65217,5.5509,22.8616,0.915207
PM10,Warsaw,1,60,0.025000,15,7.41457,5.42837,22.5355,0.922361
PM10,Warsaw,1,60,0.025000,20,7.33825,5.40636,22.6201,0.924353
PM10,Warsaw,1,60,0.025000,25,7.21555,5.37104,22.705,0.927857
PM10,Warsaw,1,60,0.025000,30,7.30552,5.44013,22.352,0.925944
PM10,Warsaw,1,60,0.025000,35,7.51529,5.56438,22.9007,0.920638
PM10,Warsaw,1,60,0.025000,40,7.19331,5.34236,22.4926,0.928811
PM10,Warsaw,1,60,0.025000,50,7.35882,5.40603,22.4398,0.923546
PM10,Warsaw,1,60,0.025000,60,7.23267,5.30659,22.3218,0.925997
PM10,Warsaw,1,60,0.025000,100,7.32555,5.41709,22.5111,0.925411
PM10,Warsaw,1,60,0.025000,120,7.15366,5.35086,22.2761,0.929251
PM10,Warsaw,1,65,0.010000,1,7.92034,5.77338,24.1505,0.928063
PM10,Warsaw,1,65,0.010000,5,7.34914,5.40074,22.8614,0.928358
PM10,Warsaw,1,65,0.010000,10,7.27978,5.34003,21.9669,0.93256
PM10,Warsaw,1,65,0.010000,15,7.07545,5.22406,21.5559,0.936688
PM10,Warsaw,1,65,0.010000,20,7.21759,5.3331,21.9387,0.933961
PM10,Warsaw,1,65,0.010000,25,7.28076,5.34083,22.1054,0.932503
PM10,Warsaw,1,65,0.010000,30,7.11786,5.30756,21.9081,0.935703
PM10,Warsaw,1,65,0.010000,35,7.32905,5.38568,22.0288,0.932493
PM10,Warsaw,1,65,0.010000,40,7.25804,5.38624,22.1699,0.93438
PM10,Warsaw,1,65,0.010000,50,7.2284,5.38856,22.0915,0.935526
PM10,Warsaw,1,65,0.010000,60,7.18474,5.29592,21.9106,0.93561
PM10,Warsaw,1,65,0.010000,100,7.24539,5.37281,22.1111,0.934913
PM10,Warsaw,1,65,0.010000,120,7.16051,5.297,21.8088,0.934879
PM10,Warsaw,1,65,0.013000,1,8.21026,6.0058,25.3763,0.920525
PM10,Warsaw,1,65,0.013000,5,7.82492,5.70188,23.5151,0.919496
PM10,Warsaw,1,65,0.013000,10,7.66395,5.53194,22.3542,0.92567
PM10,Warsaw,1,65,0.013000,15,7.34204,5.48117,22.5572,0.931213
PM10,Warsaw,1,65,0.013000,20,7.31672,5.42855,22.4971,0.929773
PM10,Warsaw,1,65,0.013000,25,7.2437,5.42815,22.49,0.931768
PM10,Warsaw,1,65,0.013000,30,7.52101,5.54862,22.788,0.925631
PM10,Warsaw,1,65,0.013000,35,7.42971,5.52159,22.6602,0.929136
PM10,Warsaw,1,65,0.013000,40,7.27824,5.41341,22.3856,0.932291
PM10,Warsaw,1,65,0.013000,50,7.27296,5.39272,22.3172,0.931435
PM10,Warsaw,1,65,0.013000,60,7.22642,5.38924,22.274,0.932831
PM10,Warsaw,1,65,0.013000,100,7.23113,5.39263,22.3652,0.931921
PM10,Warsaw,1,65,0.013000,120,7.31721,5.44391,22.5413,0.930905
PM10,Warsaw,1,65,0.014000,1,8.4327,6.13728,25.5588,0.916951
PM10,Warsaw,1,65,0.014000,5,7.62864,5.52908,22.6233,0.921226
PM10,Warsaw,1,65,0.014000,10,7.17017,5.31607,22.1949,0.93183
PM10,Warsaw,1,65,0.014000,15,7.47287,5.53258,22.7595,0.926604
PM10,Warsaw,1,65,0.014000,20,7.46342,5.56191,23.2175,0.926084
PM10,Warsaw,1,65,0.014000,25,7.32291,5.46276,22.4894,0.930964
PM10,Warsaw,1,65,0.014000,30,7.32905,5.45118,22.8743,0.928081
PM10,Warsaw,1,65,0.014000,35,7.40484,5.46583,22.4197,0.927472
PM10,Warsaw,1,65,0.014000,40,7.34076,5.44484,22.4608,0.929302
PM10,Warsaw,1,65,0.014000,50,7.36599,5.4788,22.5212,0.929078
PM10,Warsaw,1,65,0.014000,60,7.30495,5.45075,22.5956,0.93104
PM10,Warsaw,1,65,0.014000,100,7.36013,5.46287,22.5241,0.928833
PM10,Warsaw,1,65,0.014000,120,7.24348,5.37386,22.2021,0.931942
PM10,Warsaw,1,65,0.015000,1,8.3548,6.05106,25.1859,0.91752
PM10,Warsaw,1,65,0.015000,5,7.43784,5.50151,23.3038,0.925787
PM10,Warsaw,1,65,0.015000,10,7.58523,5.68562,23.4573,0.924674
PM10,Warsaw,1,65,0.015000,15,7.25068,5.3996,22.4962,0.931528
PM10,Warsaw,1,65,0.015000,20,7.37056,5.53857,23.0746,0.930366
PM10,Warsaw,1,65,0.015000,25,7.45544,5.49907,22.8348,0.926786
PM10,Warsaw,1,65,0.015000,30,7.33728,5.50972,23.0787,0.930485
PM10,Warsaw,1,65,0.015000,35,7.34385,5.49851,22.87,0.928827
PM10,Warsaw,1,65,0.015000,40,7.30979,5.46927,22.8897,0.928448
PM10,Warsaw,1,65,0.015000,50,7.3119,5.43808,22.762,0.928887
PM10,Warsaw,1,65,0.015000,60,7.41411,5.57478,23.0457,0.927502
PM10,Warsaw,1,65,0.015000,100,7.30463,5.45176,22.7333,0.929515
PM10,Warsaw,1,65,0.015000,120,7.37748,5.51241,22.685,0.929063
PM10,Warsaw,1,65,0.016000,1,8.52694,6.21818,26.1915,0.909904
PM10,Warsaw,1,65,0.016000,5,7.55755,5.68606,23.7762,0.92755
PM10,Warsaw,1,65,0.016000,10,7.74765,5.68611,23.2542,0.918845
PM10,Warsaw,1,65,0.016000,15,7.44492,5.55684,23.098,0.928039
PM10,Warsaw,1,65,0.016000,20,7.33166,5.47153,22.7845,0.928585
PM10,Warsaw,1,65,0.016000,25,7.37259,5.52563,22.8767,0.926557
PM10,Warsaw,1,65,0.016000,30,7.47486,5.59666,23.1645,0.925806
PM10,Warsaw,1,65,0.016000,35,7.29915,5.41956,22.6477,0.928915
PM10,Warsaw,1,65,0.016000,40,7.42938,5.52462,22.9239,0.925668
PM10,Warsaw,1,65,0.016000,50,7.36294,5.51645,22.7714,0.928203
PM10,Warsaw,1,65,0.016000,60,7.36816,5.50311,22.6919,0.928019
PM10,Warsaw,1,65,0.016000,100,7.34616,5.48096,22.7166,0.928417
PM10,Warsaw,1,65,0.016000,120,7.42886,5.51314,22.8559,0.926048
PM10,Warsaw,1,65,0.017000,1,8.50566,6.18662,25.7495,0.911499
PM10,Warsaw,1,65,0.017000,5,7.55475,5.60899,23.493,0.925649
PM10,Warsaw,1,65,0.017000,10,7.52181,5.66265,23.2086,0.924118
PM10,Warsaw,1,65,0.017000,15,7.76518,5.76485,23.904,0.919402
PM10,Warsaw,1,65,0.017000,20,7.35794,5.51772,23.033,0.925247
PM10,Warsaw,1,65,0.017000,25,7.46382,5.60684,23.0575,0.924878
PM10,Warsaw,1,65,0.017000,30,7.29556,5.38574,22.5916,0.92718
PM10,Warsaw,1,65,0.017000,35,7.2266,5.44091,22.4982,0.929923
PM10,Warsaw,1,65,0.017000,40,7.45687,5.58189,23.1629,0.924787
PM10,Warsaw,1,65,0.017000,50,7.34562,5.47868,22.6989,0.927453
PM10,Warsaw,1,65,0.017000,60,7.35774,5.47206,22.6724,0.926526
PM10,Warsaw,1,65,0.017000,100,7.5529,5.64245,23.0072,0.924047
PM10,Warsaw,1,65,0.017000,120,7.35943,5.51544,22.8355,0.928153
PM10,Warsaw,1,65,0.018000,1,7.75148,5.6976,24.116,0.924633
PM10,Warsaw,1,65,0.018000,5,7.79901,5.83356,24.4278,0.921402
PM10,Warsaw,1,65,0.018000,10,7.72685,5.65091,22.9322,0.917215
PM10,Warsaw,1,65,0.018000,15,7.47941,5.59322,22.9772,0.921465
PM10,Warsaw,1,65,0.018000,20,7.43073,5.52835,22.7973,0.926116
PM10,Warsaw,1,65,0.018000,25,7.72994,5.75589,23.7439,0.921123
PM10,Warsaw,1,65,0.018000,30,7.36951,5.52875,23.0487,0.925303
PM10,Warsaw,1,65,0.018000,35,7.41204,5.54965,23.1357,0.923655
PM10,Warsaw,1,65,0.018000,40,7.47734,5.59209,22.8681,0.922909
PM10,Warsaw,1,65,0.018000,50,7.40199,5.55012,22.9526,0.926283
PM10,Warsaw,1,65,0.018000,60,7.43294,5.61684,23.0254,0.924678
PM10,Warsaw,1,65,0.018000,100,7.54521,5.65676,23.2278,0.922065
PM10,Warsaw,1,65,0.018000,120,7.57515,5.68667,23.1492,0.921144
PM10,Warsaw,1,65,0.019000,1,8.12781,5.8359,24.4025,0.917668
PM10,Warsaw,1,65,0.019000,5,8.28598,6.07077,24.9567,0.898799
PM10,Warsaw,1,65,0.019000,10,7.40998,5.46945,23.0866,0.920281
PM10,Warsaw,1,65,0.019000,15,7.39649,5.56167,23.4861,0.924203
PM10,Warsaw,1,65,0.019000,20,7.28141,5.4174,22.6461,0.925274
PM10,Warsaw,1,65,0.019000,25,7.41555,5.58534,23.0198,0.924306
PM10,Warsaw,1,65,0.019000,30,7.32342,5.45972,22.7995,0.926294
PM10,Warsaw,1,65,0.019000,35,7.27432,5.42881,22.5179,0.927141
PM10,Warsaw,1,65,0.019000,40,7.13694,5.33349,22.4509,0.929698
PM10,Warsaw,1,65,0.019000,50,7.25506,5.42657,22.5678,0.92573
PM10,Warsaw,1,65,0.019000,60,7.37839,5.50844,22.8017,0.924164
PM10,Warsaw,1,65,0.019000,100,7.30371,5.4403,22.6512,0.926378
PM10,Warsaw,1,65,0.019000,120,7.29396,5.45691,22.6983,0.926599
PM10,Warsaw,1,65,0.020000,1,7.68824,5.63597,24.1179,0.917896
PM10,Warsaw,1,65,0.020000,5,7.26157,5.38992,22.9945,0.927501
PM10,Warsaw,1,65,0.020000,10,7.3568,5.55657,23.1967,0.925416
PM10,Warsaw,1,65,0.020000,15,7.76113,5.69657,23.2298,0.913705
PM10,Warsaw,1,65,0.020000,20,7.33793,5.5097,22.8817,0.924291
PM10,Warsaw,1,65,0.020000,25,7.23999,5.40124,22.5984,0.930139
PM10,Warsaw,1,65,0.020000,30,7.38889,5.61466,23.1961,0.92295
PM10,Warsaw,1,65,0.020000,35,7.42306,5.50131,22.6732,0.921277
PM10,Warsaw,1,65,0.020000,40,7.27043,5.48138,22.8541,0.925355
PM10,Warsaw,1,65,0.020000,50,7.36346,5.52425,23.1212,0.924984
PM10,Warsaw,1,65,0.020000,60,7.26772,5.3999,22.4388,0.925951
PM10,Warsaw,1,65,0.020000,100,7.30916,5.47874,22.8201,0.924889
PM10,Warsaw,1,65,0.020000,120,7.37149,5.51066,22.8852,0.923215
PM10,Warsaw,1,65,0.021000,1,7.6949,5.51844,22.9191,0.917352
PM10,Warsaw,1,65,0.021000,5,7.74779,5.79844,23.6692,0.917395
PM10,Warsaw,1,65,0.021000,10,7.35507,5.59909,23.0565,0.926879
PM10,Warsaw,1,65,0.021000,15,7.17368,5.4205,22.6311,0.930057
PM10,Warsaw,1,65,0.021000,20,7.34577,5.52655,23.1266,0.924208
PM10,Warsaw,1,65,0.021000,25,7.59303,5.7112,23.7351,0.917433
PM10,Warsaw,1,65,0.021000,30,7.22304,5.46194,22.7189,0.927966
PM10,Warsaw,1,65,0.021000,35,7.29035,5.47223,22.7526,0.926221
PM10,Warsaw,1,65,0.021000,40,7.69818,5.75111,23.7919,0.916495
PM10,Warsaw,1,65,0.021000,50,7.19931,5.41565,22.7819,0.928772
PM10,Warsaw,1,65,0.021000,60,7.49299,5.65261,23.3666,0.920457
PM10,Warsaw,1,65,0.021000,100,7.28657,5.45235,22.7164,0.925614
PM10,Warsaw,1,65,0.021000,120,7.26251,5.44611,22.6961,0.926215
PM10,Warsaw,1,65,0.022000,1,7.68432,5.4987,22.9278,0.917808
PM10,Warsaw,1,65,0.022000,5,7.28326,5.41727,22.9203,0.926126
PM10,Warsaw,1,65,0.022000,10,7.50812,5.59837,23.2597,0.924707
PM10,Warsaw,1,65,0.022000,15,7.35794,5.51648,23.2662,0.92288
PM10,Warsaw,1,65,0.022000,20,7.41339,5.56188,23.0848,0.922289
PM10,Warsaw,1,65,0.022000,25,7.39965,5.57175,23.2139,0.922453
PM10,Warsaw,1,65,0.022000,30,7.33281,5.47772,22.9546,0.924071
PM10,Warsaw,1,65,0.022000,35,7.26865,5.47122,23.0082,0.925606
PM10,Warsaw,1,65,0.022000,40,7.30329,5.52225,23.0642,0.923859
PM10,Warsaw,1,65,0.022000,50,7.32376,5.53725,23.3081,0.925311
PM10,Warsaw,1,65,0.022000,60,7.31142,5.45836,22.9225,0.924046
PM10,Warsaw,1,65,0.022000,100,7.36877,5.57133,23.0459,0.924392
PM10,Warsaw,1,65,0.022000,120,7.32455,5.55327,23.2725,0.924665
PM10,Warsaw,1,65,0.023000,1,7.67363,5.48032,22.7706,0.918272
PM10,Warsaw,1,65,0.023000,5,7.40141,5.45068,23.0782,0.921899
PM10,Warsaw,1,65,0.023000,10,7.16896,5.33392,22.5814,0.929202
PM10,Warsaw,1,65,0.023000,15,7.33016,5.45135,22.9177,0.924099
PM10,Warsaw,1,65,0.023000,20,7.34159,5.5406,23.3454,0.924128
PM10,Warsaw,1,65,0.023000,25,7.43443,5.62374,23.2858,0.922581
PM10,Warsaw,1,65,0.023000,30,7.29634,5.45153,22.7221,0.92661
PM10,Warsaw,1,65,0.023000,35,7.31354,5.44798,22.7161,0.923593
PM10,Warsaw,1,65,0.023000,40,7.29695,5.48671,22.7584,0.925476
PM10,Warsaw,1,65,0.023000,50,7.43082,5.60965,23.1163,0.922804
PM10,Warsaw,1,65,0.023000,60,7.27596,5.44073,22.8339,0.925184
PM10,Warsaw,1,65,0.023000,100,7.34494,5.51675,22.8698,0.924335
PM10,Warsaw,1,65,0.023000,120,7.30087,5.49096,22.857,0.924521
PM10,Warsaw,1,65,0.024000,1,7.72318,5.56096,23.3787,0.916904
PM10,Warsaw,1,65,0.024000,5,7.68173,5.74014,23.9186,0.918727
PM10,Warsaw,1,65,0.024000,10,7.3983,5.52598,22.6415,0.924884
PM10,Warsaw,1,65,0.024000,15,7.40984,5.58694,23.1964,0.92431
PM10,Warsaw,1,65,0.024000,20,7.41458,5.59535,23.2775,0.924534
PM10,Warsaw,1,65,0.024000,25,7.36627,5.53617,23.1596,0.924287
PM10,Warsaw,1,65,0.024000,30,7.24494,5.44852,23.1689,0.925829
PM10,Warsaw,1,65,0.024000,35,7.41832,5.5069,22.6519,0.922484
PM10,Warsaw,1,65,0.024000,40,7.34138,5.5381,22.9193,0.924373
PM10,Warsaw,1,65,0.024000,50,7.27894,5.45168,22.7449,0.925871
PM10,Warsaw,1,65,0.024000,60,7.16796,5.36033,22.314,0.927523
PM10,Warsaw,1,65,0.024000,100,7.18765,5.41431,22.671,0.927563
PM10,Warsaw,1,65,0.024000,120,7.21977,5.42259,22.6055,0.926839
PM10,Warsaw,1,65,0.025000,1,7.74522,5.60968,23.7811,0.915209
PM10,Warsaw,1,65,0.025000,5,8.06906,6.07862,24.8235,0.908853
PM10,Warsaw,1,65,0.025000,10,7.39127,5.43006,22.923,0.921988
PM10,Warsaw,1,65,0.025000,15,7.34092,5.43595,22.7318,0.924041
PM10,Warsaw,1,65,0.025000,20,7.31784,5.42841,22.5083,0.923721
PM10,Warsaw,1,65,0.025000,25,7.55269,5.71078,23.164,0.921305
PM10,Warsaw,1,65,0.025000,30,7.3461,5.50424,22.9529,0.923086
PM10,Warsaw,1,65,0.025000,35,7.24121,5.38022,22.4571,0.924705
PM10,Warsaw,1,65,0.025000,40,7.35253,5.46749,22.8308,0.922885
PM10,Warsaw,1,65,0.025000,50,7.27359,5.47308,22.671,0.926422
PM10,Warsaw,1,65,0.025000,60,7.34199,5.47989,22.669,0.923433
PM10,Warsaw,1,65,0.025000,100,7.14711,5.41069,22.6555,0.928362
PM10,Warsaw,1,65,0.025000,120,7.2784,5.47874,22.8029,0.924545
PM10,Warsaw,1,65,0.025000,1,7.74522,5.60968,23.7811,0.915209
PM10,Warsaw,1,65,0.025000,5,7.25334,5.39843,22.8933,0.923406
PM10,Warsaw,1,65,0.025000,10,7.29916,5.4533,22.5776,0.927921
PM10,Warsaw,1,65,0.025000,15,7.33489,5.58291,23.1165,0.924689
PM10,Warsaw,1,65,0.025000,20,7.43864,5.55998,22.7498,0.924163
PM10,Warsaw,1,65,0.025000,25,7.25339,5.39305,22.6165,0.926885
PM10,Warsaw,1,65,0.025000,30,7.46278,5.64856,23.4651,0.920406
PM10,Warsaw,1,65,0.025000,35,7.49137,5.64846,23.1234,0.921807
PM10,Warsaw,1,65,0.025000,40,7.27762,5.4098,22.4999,0.924349
PM10,Warsaw,1,65,0.025000,50,7.18499,5.39549,22.4882,0.927615
PM10,Warsaw,1,65,0.025000,60,7.16629,5.32636,22.2827,0.926928
PM10,Warsaw,1,65,0.025000,100,7.26047,5.45093,22.6209,0.925851
PM10,Warsaw,1,65,0.025000,120,7.27084,5.48534,22.7874,0.926261
