44.6,44.4366666666667,44.2733333333333,1.0,4.1,3.0,44.11
44.4366666666667,44.2733333333333,44.11,2.0,6.2,0.7,43.9466666666667
44.2733333333333,44.11,43.9466666666667,3.0,10.7,1.7,43.7833333333333
44.11,43.9466666666667,43.7833333333333,4.0,12.2,1.0,43.62
43.9466666666667,43.7833333333333,43.62,5.0,14.5,1.0,43.4566666666667
43.7833333333333,43.62,43.4566666666667,6.0,12.2,1.7,43.2933333333333
43.62,43.4566666666667,43.2933333333333,7.0,14.6,2.0,43.13
43.4566666666667,43.2933333333333,43.13,8.0,14.3,3.3,42.9666666666667
43.2933333333333,43.13,42.9666666666667,9.0,10.2,4.7,42.8033333333333
43.13,42.9666666666667,42.8033333333333,10.0,10.4,1.0,42.64
42.9666666666667,42.8033333333333,42.64,11.0,16.0,2.0,42.4766666666667
42.8033333333333,42.64,42.4766666666667,12.0,12.3,3.3,42.3133333333333
42.64,42.4766666666667,42.3133333333333,13.0,14.8,3.3,42.15
42.4766666666667,42.3133333333333,42.15,14.0,20.3,1.7,41.9866666666667
42.3133333333333,42.15,41.9866666666667,15.0,20.7,3.7,41.8233333333333
42.15,41.9866666666667,41.8233333333333,16.0,13.1,2.0,41.66
41.9866666666667,41.8233333333333,41.66,17.0,10.8,1.0,41.4966666666667
41.8233333333333,41.66,41.4966666666667,18.0,11.7,1.7,41.3333333333333
41.66,41.4966666666667,41.3333333333333,19.0,16.2,1.0,41.17
41.4966666666667,41.3333333333333,41.17,20.0,19.0,1.0,41.0066666666667
41.3333333333333,41.17,41.0066666666667,21.0,22.3,1.0,40.8433333333333
41.17,41.0066666666667,40.8433333333333,22.0,24.5,1.0,40.68
41.0066666666667,40.8433333333333,40.68,23.0,22.4,1.0,40.5166666666667
40.8433333333333,40.68,40.5166666666667,24.0,18.9,1.7,40.3533333333333
40.68,40.5166666666667,40.3533333333333,25.0,23.3,2.0,40.19
40.5166666666667,40.3533333333333,40.19,26.0,25.2,1.3,40.0266666666667
40.3533333333333,40.19,40.0266666666667,27.0,24.4,1.3,39.8633333333333
40.19,40.0266666666667,39.8633333333333,28.0,23.7,1.0,39.7
40.0266666666667,39.8633333333333,39.7,29.0,24.8,2.0,26.1
39.8633333333333,39.7,26.1,30.0,18.8,1.3,21.5
39.7,26.1,21.5,31.0,16.1,1.3,21.9
26.1,21.5,21.9,1.0,19.3,1.7,16.3
21.5,21.9,16.3,2.0,17.7,2.0,18.5
21.9,16.3,18.5,3.0,15.3,2.0,26.5
16.3,18.5,26.5,4.0,18.1,1.3,28.0
18.5,26.5,28.0,5.0,19.7,2.0,35.4
26.5,28.0,35.4,6.0,22.7,1.7,24.7
28.0,35.4,24.7,7.0,23.8,1.0,40.6
35.4,24.7,40.6,8.0,23.7,0.0,33.2
24.7,40.6,33.2,9.0,23.1,1.0,18.7
40.6,33.2,18.7,10.0,22.2,1.3,22.9
33.2,18.7,22.9,11.0,22.0,1.0,22.1
18.7,22.9,22.1,12.0,20.9,1.0,34.0
22.9,22.1,34.0,13.0,24.0,1.7,33.9
22.1,34.0,33.9,14.0,22.0,1.3,33.1
34.0,33.9,33.1,15.0,24.8,1.7,30.7
33.9,33.1,30.7,16.0,26.0,1.7,19.2
33.1,30.7,19.2,17.0,22.9,2.0,25.6
30.7,19.2,25.6,18.0,20.9,1.0,17.9
19.2,25.6,17.9,19.0,18.2,3.0,14.0
25.6,17.9,14.0,20.0,18.3,1.0,20.9
17.9,14.0,20.9,21.0,20.6,2.3,19.7
14.0,20.9,19.7,22.0,17.9,3.0,19.8
20.9,19.7,19.8,23.0,19.8,1.3,18.2
19.7,19.8,18.2,24.0,18.2,1.0,20.3
19.8,18.2,20.3,25.0,21.3,1.0,13.9
18.2,20.3,13.9,26.0,19.5,3.0,15.5
20.3,13.9,15.5,27.0,15.6,5.0,20.6
13.9,15.5,20.6,28.0,15.6,4.7,22.1
15.5,20.6,22.1,29.0,15.7,1.7,24.2
20.6,22.1,24.2,30.0,17.6,1.0,17.1
22.1,24.2,17.1,1.0,17.9,2.0,27.2
24.2,17.1,27.2,2.0,21.5,1.0,17.4
17.1,27.2,17.4,3.0,19.8,3.0,19.5
27.2,17.4,19.5,4.0,17.4,2.3,14.3
17.4,19.5,14.3,5.0,15.6,3.0,10.5
19.5,14.3,10.5,6.0,14.2,5.0,16.8
14.3,10.5,16.8,7.0,15.2,4.3,12.6
10.5,16.8,12.6,8.0,17.5,4.3,23.5
16.8,12.6,23.5,9.0,19.0,1.0,16.4
12.6,23.5,16.4,10.0,17.5,1.0,15.9
23.5,16.4,15.9,11.0,16.0,1.3,17.3
16.4,15.9,17.3,12.0,15.4,2.3,24.3
15.9,17.3,24.3,13.0,16.5,2.0,25.9
17.3,24.3,25.9,14.0,20.1,1.7,33.7
24.3,25.9,33.7,15.0,24.6,1.0,37.4
25.9,33.7,37.4,16.0,27.3,1.0,42.9
33.7,37.4,42.9,17.0,28.9,1.0,32.5
37.4,42.9,32.5,18.0,24.9,1.0,33.7
42.9,32.5,33.7,19.0,23.7,1.0,32.0
32.5,33.7,32.0,20.0,23.9,1.7,25.2
33.7,32.0,25.2,21.0,23.9,1.0,24.0
32.0,25.2,24.0,22.0,22.8,2.0,18.0
25.2,24.0,18.0,23.0,20.8,1.7,30.2
24.0,18.0,30.2,24.0,21.1,2.7,15.0
18.0,30.2,15.0,25.0,18.7,3.3,22.2
30.2,15.0,22.2,26.0,19.9,2.3,30.9
15.0,22.2,30.9,27.0,21.7,1.3,19.6
22.2,30.9,19.6,28.0,20.0,0.7,15.7
30.9,19.6,15.7,29.0,18.8,2.7,14.9
19.6,15.7,14.9,30.0,17.1,3.0,12.7
15.7,14.9,12.7,31.0,13.9,2.7,22.4
14.9,12.7,22.4,1.0,15.6,2.3,31.5
12.7,22.4,31.5,2.0,18.1,1.7,30.3
22.4,31.5,30.3,3.0,19.0,2.7,13.9
31.5,30.3,13.9,4.0,16.5,1.7,17.1
30.3,13.9,17.1,5.0,18.0,1.0,24.9
13.9,17.1,24.9,6.0,21.5,1.7,28.4
17.1,24.9,28.4,7.0,22.7,1.0,28.4
24.9,28.4,28.4,8.0,22.2,1.7,26.2
28.4,28.4,26.2,9.0,20.7,1.0,26.1
28.4,26.2,26.1,10.0,21.9,2.0,31.7
26.2,26.1,31.7,11.0,22.4,1.0,21.1
26.1,31.7,21.1,12.0,22.2,1.7,31.0
31.7,21.1,31.0,13.0,19.5,1.7,24.9
21.1,31.0,24.9,14.0,20.1,2.3,28.0
31.0,24.9,28.0,15.0,21.5,1.7,33.3
24.9,28.0,33.3,16.0,24.8,1.0,15.4
28.0,33.3,15.4,17.0,20.6,2.0,22.3
33.3,15.4,22.3,18.0,21.2,1.0,21.1
15.4,22.3,21.1,19.0,18.4,1.3,22.7
22.3,21.1,22.7,20.0,19.0,1.0,20.8
21.1,22.7,20.8,21.0,21.7,1.0,36.6
22.7,20.8,36.6,22.0,22.1,0.7,38.7
20.8,36.6,38.7,23.0,24.9,2.0,32.4
36.6,38.7,32.4,24.0,23.9,3.0,21.4
38.7,32.4,21.4,25.0,21.6,1.0,11.7
32.4,21.4,11.7,26.0,19.9,2.3,22.0
21.4,11.7,22.0,27.0,16.2,2.7,19.6
11.7,22.0,19.6,28.0,15.0,3.3,26.3
22.0,19.6,26.3,29.0,13.2,2.3,25.3
19.6,26.3,25.3,30.0,13.2,2.7,20.2
26.3,25.3,20.2,31.0,14.6,2.0,10.3
25.3,20.2,10.3,1.0,16.1,2.7,10.0
20.2,10.3,10.0,2.0,15.5,1.7,19.4
10.3,10.0,19.4,3.0,16.2,2.0,16.8
10.0,19.4,16.8,4.0,12.3,2.0,12.6
19.4,16.8,12.6,5.0,12.6,2.0,24.7
16.8,12.6,24.7,6.0,16.5,1.0,14.4
12.6,24.7,14.4,7.0,15.0,2.3,13.7
24.7,14.4,13.7,8.0,14.8,1.0,8.0
14.4,13.7,8.0,9.0,13.6,1.7,8.2
13.7,8.0,8.2,10.0,14.0,3.7,14.5
8.0,8.2,14.5,11.0,13.0,2.7,21.0
8.2,14.5,21.0,12.0,11.6,1.0,19.9
14.5,21.0,19.9,13.0,13.9,3.0,30.5
21.0,19.9,30.5,14.0,12.5,1.3,28.9
19.9,30.5,28.9,15.0,12.7,3.7,27.5
30.5,28.9,27.5,16.0,10.9,2.3,38.8
28.9,27.5,38.8,17.0,15.4,1.7,34.9
27.5,38.8,34.9,18.0,16.0,1.7,18.8
38.8,34.9,18.8,19.0,10.7,4.0,27.0
34.9,18.8,27.0,20.0,8.4,1.0,33.2
18.8,27.0,33.2,21.0,11.6,1.0,49.3
27.0,33.2,49.3,22.0,12.0,1.0,59.9
33.2,49.3,59.9,23.0,14.3,0.3,46.2
49.3,59.9,46.2,24.0,15.2,1.3,44.6
59.9,46.2,44.6,25.0,14.9,2.7,58.1
46.2,44.6,58.1,26.0,12.8,0.3,38.6
44.6,58.1,38.6,27.0,14.6,2.3,20.8
58.1,38.6,20.8,28.0,16.5,2.0,18.8
38.6,20.8,18.8,29.0,15.8,1.3,29.7
20.8,18.8,29.7,30.0,14.1,0.0,44.7
18.8,29.7,44.7,1.0,14.4,1.0,46.6
29.7,44.7,46.6,2.0,13.3,1.0,23.6
44.7,46.6,23.6,3.0,11.9,1.3,43.5
46.6,23.6,43.5,4.0,10.5,1.0,41.0
23.6,43.5,41.0,5.0,10.5,1.0,18.4
43.5,41.0,18.4,6.0,10.7,2.0,15.5
41.0,18.4,15.5,7.0,9.7,2.7,18.5
18.4,15.5,18.5,8.0,11.0,2.7,36.3
15.5,18.5,36.3,9.0,7.9,1.7,56.1
18.5,36.3,56.1,10.0,6.9,0.7,58.0
36.3,56.1,58.0,11.0,7.5,1.3,19.6
56.1,58.0,19.6,12.0,8.3,3.3,9.3
58.0,19.6,9.3,13.0,5.7,2.7,18.7
19.6,9.3,18.7,14.0,7.4,1.7,39.7
9.3,18.7,39.7,15.0,6.3,1.0,47.5
18.7,39.7,47.5,16.0,10.7,1.7,47.8
39.7,47.5,47.8,17.0,12.1,2.0,28.5
47.5,47.8,28.5,18.0,12.3,3.3,8.5
47.8,28.5,8.5,19.0,6.0,1.3,11.9
28.5,8.5,11.9,20.0,3.5,2.0,15.4
8.5,11.9,15.4,21.0,1.0,2.0,15.4
11.9,15.4,15.4,22.0,2.9,1.0,15.6
15.4,15.4,15.6,23.0,5.8,3.0,29.0
15.4,15.6,29.0,24.0,8.7,2.0,44.7
15.6,29.0,44.7,25.0,7.1,1.7,38.2
29.0,44.7,38.2,26.0,8.1,1.3,51.0
44.7,38.2,51.0,27.0,9.4,1.0,61.7
38.2,51.0,61.7,28.0,9.8,0.7,46.1
51.0,61.7,46.1,29.0,10.9,1.7,47.8
61.7,46.1,47.8,30.0,9.7,1.0,30.7
46.1,47.8,30.7,31.0,9.4,2.7,24.3
47.8,30.7,24.3,1.0,7.6,2.0,16.2
30.7,24.3,16.2,2.0,9.2,3.0,19.0
24.3,16.2,19.0,3.0,6.6,2.3,11.2
16.2,19.0,11.2,4.0,8.6,3.0,13.8
19.0,11.2,13.8,5.0,4.8,1.3,24.9
11.2,13.8,24.9,6.0,-0.3,3.0,11.6
13.8,24.9,11.6,7.0,2.5,2.7,18.9
24.9,11.6,18.9,8.0,3.6,2.7,19.2
11.6,18.9,19.2,9.0,4.6,3.0,12.7
18.9,19.2,12.7,10.0,4.5,3.0,23.6
19.2,12.7,23.6,11.0,1.9,1.7,20.7
12.7,23.6,20.7,12.0,0.4,2.3,12.2
23.6,20.7,12.2,13.0,1.0,3.0,31.3
20.7,12.2,31.3,14.0,0.9,1.0,27.0
12.2,31.3,27.0,15.0,0.1,1.7,33.4
31.3,27.0,33.4,16.0,-2.2,2.0,31.9
27.0,33.4,31.9,17.0,0.3,2.0,29.0
33.4,31.9,29.0,18.0,1.4,2.0,25.8
31.9,29.0,25.8,19.0,-0.9,2.7,41.0
29.0,25.8,41.0,20.0,-0.3,1.3,54.0
25.8,41.0,54.0,21.0,-0.1,1.3,63.1
41.0,54.0,63.1,22.0,1.2,1.0,60.5
54.0,63.1,60.5,23.0,3.6,2.0,36.2
63.1,60.5,36.2,24.0,3.6,2.0,13.9
60.5,36.2,13.9,25.0,3.1,1.0,8.2
36.2,13.9,8.2,26.0,1.8,3.0,9.0
13.9,8.2,9.0,27.0,1.1,4.7,21.2
8.2,9.0,21.2,28.0,-0.4,3.0,36.7
9.0,21.2,36.7,29.0,-0.9,1.3,22.0
21.2,36.7,22.0,30.0,0.8,2.0,26.5
36.7,22.0,26.5,1.0,3.7,2.0,18.4
22.0,26.5,18.4,2.0,5.5,1.7,11.3
26.5,18.4,11.3,3.0,6.7,3.0,14.2
18.4,11.3,14.2,4.0,5.3,3.0,24.5
11.3,14.2,24.5,5.0,4.3,2.0,32.6
14.2,24.5,32.6,6.0,4.5,1.3,21.8
24.5,32.6,21.8,7.0,6.2,3.0,23.1
32.6,21.8,23.1,8.0,6.2,2.0,25.2
21.8,23.1,25.2,9.0,2.0,2.3,39.4
23.1,25.2,39.4,10.0,3.1,1.3,19.8
25.2,39.4,19.8,11.0,5.4,2.0,10.9
39.4,19.8,10.9,12.0,3.2,1.3,9.4
19.8,10.9,9.4,13.0,0.1,2.0,18.3
10.9,9.4,18.3,14.0,-0.6,2.0,14.7
9.4,18.3,14.7,15.0,-1.4,1.3,22.4
18.3,14.7,22.4,16.0,-2.2,1.0,24.5
14.7,22.4,24.5,17.0,-1.5,1.7,15.2
22.4,24.5,15.2,18.0,0.2,1.0,22.1
24.5,15.2,22.1,19.0,1.1,2.0,28.4
15.2,22.1,28.4,20.0,0.5,2.3,36.1
22.1,28.4,36.1,21.0,-1.7,1.3,88.1
28.4,36.1,88.1,22.0,-4.3,0.7,79.6
36.1,88.1,79.6,23.0,-4.1,1.0,69.2
88.1,79.6,69.2,24.0,-4.7,1.0,45.1
79.6,69.2,45.1,25.0,-4.4,1.0,63.6
69.2,45.1,63.6,26.0,-3.8,1.3,89.0
45.1,63.6,89.0,27.0,-5.6,1.0,49.9
63.6,89.0,49.9,28.0,-1.8,1.0,46.2
89.0,49.9,46.2,29.0,-1.0,1.7,54.6
49.9,46.2,54.6,30.0,-0.7,1.0,66.8
46.2,54.6,66.8,31.0,-0.3,1.0,57.0
54.6,66.8,57.0,1.0,0.4,0.7,17.1
66.8,57.0,17.1,2.0,-3.1,3.7,20.5
57.0,17.1,20.5,3.0,-8.2,4.0,19.6
17.1,20.5,19.6,4.0,-7.8,5.3,25.1
